average_slowdown,mean_completion_time,p95_completion_time,utilization,task_failure_rate,tasks_arrived,tasks_failed,experiment,scenario,severity,method,method_label,seed,degradation_pct,agent_r_int,agent_V_epi,agent_V_ale,agent_V_ale_excess,agent_gate_h3,agent_pg_loss
5.38671875,16.341145833333336,40.5625,0.56640625,0.28125,96.0,27.0,reward_corruption_online_adaptation,reward_corruption_online,high,deeprm_inspired_pg,PG proxy,5,-0.2523628881887691,,,,,,0.7028371021151543
3.080772569444444,11.493489583333334,65.0625,0.5921223958333334,0.1796875,96.0,17.25,reward_corruption_online_adaptation,clean,clean,plain_dqn,DQN,5,0.0,,,,,,
3.7127387152777773,13.692708333333332,72.375,0.5537109375,0.22265625,96.0,21.375,reward_corruption_online_adaptation,reward_corruption_online,high,plain_dqn,DQN,5,20.513235936377338,,,,,,
3.5933593749999995,13.498697916666666,73.4375,0.559326171875,0.21223958333333334,96.0,20.375,reward_corruption_online_adaptation,clean,clean,dqn_rnd,DQN+RND,5,0.0,0.0,,,,,
3.9506510416666663,13.70703125,72.09375,0.56591796875,0.21484375,96.0,20.625,reward_corruption_online_adaptation,reward_corruption_online,high,dqn_rnd,DQN+RND,5,9.943109758307067,0.0,,,,,
3.0627604166666664,11.44921875,65.5,0.5934244791666667,0.18098958333333334,96.0,17.375,reward_corruption_online_adaptation,clean,clean,psaim_lite,Simplified PSAIM,5,0.0,0.013108206843165656,0.01590203148891812,0.03926182817667723,0.0,0.8196018469676389,
3.534092881944444,12.794270833333332,68.28125,0.5768229166666667,0.203125,96.0,19.5,reward_corruption_online_adaptation,reward_corruption_online,high,psaim_lite,Simplified PSAIM,5,15.389139245529,0.005775373042321585,0.01988352904307964,0.06070179562084377,0.003900500014424324,0.9329378948564342,
4.218576388888889,14.010416666666666,40.25,0.5657552083333334,0.23958333333333334,96.0,23.0,reward_corruption_online_adaptation,clean,clean,heuristic_sjf_bestfit,SJF best-fit heuristic,6,0.0,,,,,,
4.218576388888889,14.010416666666666,40.25,0.5657552083333334,0.23958333333333334,96.0,23.0,reward_corruption_online_adaptation,reward_corruption_online,high,heuristic_sjf_bestfit,SJF best-fit heuristic,6,0.0,,,,,,
3.911979166666667,12.90625,39.75,0.5859375,0.21875,96.0,21.0,reward_corruption_online_adaptation,clean,clean,deeprm_inspired_pg,PG proxy,6,0.0,,,,,,
4.382855902777777,13.9609375,38.46875,0.5860188802083333,0.26041666666666663,96.0,25.0,reward_corruption_online_adaptation,reward_corruption_online,high,deeprm_inspired_pg,PG proxy,6,12.036790485066328,,,,,,1.0554552152752876
3.6461588541666665,13.725260416666666,74.375,0.550537109375,0.21744791666666669,96.0,20.875,reward_corruption_online_adaptation,clean,clean,plain_dqn,DQN,6,0.0,,,,,,
3.522287326388889,13.016927083333334,71.1875,0.5652669270833334,0.20833333333333331,96.0,20.0,reward_corruption_online_adaptation,reward_corruption_online,high,plain_dqn,DQN,6,-3.397315715858691,,,,,,
3.6417317708333337,13.735677083333332,73.5,0.5472819010416667,0.22265625,96.0,21.375,reward_corruption_online_adaptation,clean,clean,dqn_rnd,DQN+RND,6,0.0,0.0,,,,,
3.9340711805555557,14.044270833333332,72.53125,0.5531412760416666,0.22265625,96.0,21.375,reward_corruption_online_adaptation,reward_corruption_online,high,dqn_rnd,DQN+RND,6,8.027483299664498,0.0,,,,,
3.6522786458333334,13.770833333333332,74.0,0.5492350260416667,0.22135416666666669,96.0,21.25,reward_corruption_online_adaptation,clean,clean,psaim_lite,Simplified PSAIM,6,0.0,0.03412593408605417,0.041924894954406024,0.035984608810395,0.0,0.7960403472428073,
3.3861328124999996,12.575520833333332,69.15625,0.5689290364583333,0.20052083333333334,96.0,19.25,reward_corruption_online_adaptation,reward_corruption_online,high,psaim_lite,Simplified PSAIM,6,-7.287117417422782,0.0172164569044974,0.03795658351888958,0.058062086813151836,0.005009419750422239,0.8798713810016119,
4.218576388888889,14.010416666666666,40.25,0.5657552083333334,0.23958333333333334,96.0,23.0,reward_corruption_online_adaptation,clean,clean,heuristic_sjf_bestfit,SJF best-fit heuristic,7,0.0,,,,,,
4.218576388888889,14.010416666666666,40.25,0.5657552083333334,0.23958333333333334,96.0,23.0,reward_corruption_online_adaptation,reward_corruption_online,high,heuristic_sjf_bestfit,SJF best-fit heuristic,7,0.0,,,,,,
4.958159722222223,18.885416666666668,85.0,0.4557291666666667,0.3020833333333333,96.0,29.0,reward_corruption_online_adaptation,clean,clean,deeprm_inspired_pg,PG proxy,7,0.0,,,,,,
5.051236979166667,19.43359375,85.0,0.43245442708333337,0.33203125,96.0,31.875,reward_corruption_online_adaptation,reward_corruption_online,high,deeprm_inspired_pg,PG proxy,7,1.8772541055359084,,,,,,1.2921707406640053
3.4088324652777775,12.47265625,70.53125,0.5804850260416666,0.19010416666666666,96.0,18.25,reward_corruption_online_adaptation,clean,clean,plain_dqn,DQN,7,0.0,,,,,,
3.686393229166667,13.430989583333334,72.6875,0.5635579427083333,0.21744791666666669,96.0,20.875,reward_corruption_online_adaptation,reward_corruption_online,high,plain_dqn,DQN,7,8.142399684235333,,,,,,
3.660915798611111,13.783854166666668,73.5,0.546630859375,0.22135416666666669,96.0,21.25,reward_corruption_online_adaptation,clean,clean,dqn_rnd,DQN+RND,7,0.0,0.0,,,,,
3.6580512152777778,13.404947916666668,71.1875,0.5615234375,0.21223958333333334,96.0,20.375,reward_corruption_online_adaptation,reward_corruption_online,high,dqn_rnd,DQN+RND,7,-0.07824772518450619,0.0,,,,,
3.0453993055555557,11.416666666666666,64.75,0.5919596354166667,0.17838541666666669,96.0,17.125,reward_corruption_online_adaptation,clean,clean,psaim_lite,Simplified PSAIM,7,0.0,-0.004623728530532799,0.01621459439161816,0.045080166310071945,0.004587237723171711,0.6297345272535703,
3.6247178819444446,13.263020833333332,71.125,0.56005859375,0.21484375,96.0,20.625,reward_corruption_online_adaptation,reward_corruption_online,high,psaim_lite,Simplified PSAIM,7,19.02274605934498,-0.004066663671571869,0.046897430480274685,0.05751630291342735,0.011136805638670921,0.9344111833793544,
4.218576388888889,14.010416666666666,40.25,0.5657552083333334,0.23958333333333334,96.0,23.0,reward_corruption_online_adaptation,clean,clean,heuristic_sjf_bestfit,SJF best-fit heuristic,8,0.0,,,,,,
4.218576388888889,14.010416666666666,40.25,0.5657552083333334,0.23958333333333334,96.0,23.0,reward_corruption_online_adaptation,reward_corruption_online,high,heuristic_sjf_bestfit,SJF best-fit heuristic,8,0.0,,,,,,
14.31371527777778,42.197916666666664,84.5,0.09635416666666667,0.8854166666666666,96.0,85.0,reward_corruption_online_adaptation,clean,clean,deeprm_inspired_pg,PG proxy,8,0.0,,,,,,
13.235894097222225,39.33854166666667,80.84375,0.1181640625,0.84765625,96.0,81.375,reward_corruption_online_adaptation,reward_corruption_online,high,deeprm_inspired_pg,PG proxy,8,-7.529988962606272,,,,,,1.484903335571289
3.0471354166666664,11.419270833333332,65.4375,0.593017578125,0.17838541666666669,96.0,17.125,reward_corruption_online_adaptation,clean,clean,plain_dqn,DQN,8,0.0,,,,,,
3.695399305555555,13.057291666666666,67.65625,0.5718587239583334,0.21223958333333331,96.0,20.375,reward_corruption_online_adaptation,reward_corruption_online,high,plain_dqn,DQN,8,21.27453494003361,,,,,,
3.5168836805555554,13.063802083333334,74.0,0.573486328125,0.19921875,96.0,19.125,reward_corruption_online_adaptation,clean,clean,dqn_rnd,DQN+RND,8,0.0,0.0,,,,,
3.6217881944444446,13.15234375,69.625,0.570556640625,0.20833333333333331,96.0,20.0,reward_corruption_online_adaptation,reward_corruption_online,high,dqn_rnd,DQN+RND,8,2.9828826716360872,0.0,,,,,
3.655837673611111,13.658854166666668,72.875,0.5536295572916667,0.21875,96.0,21.0,reward_corruption_online_adaptation,clean,clean,psaim_lite,Simplified PSAIM,8,0.0,0.04384125907762297,0.06663837868405895,0.031835427740588784,0.0018745576962828636,0.7284883639217995,
3.5167751736111112,12.798177083333334,68.0625,0.57373046875,0.20182291666666669,96.0,19.375,reward_corruption_online_adaptation,reward_corruption_online,high,psaim_lite,Simplified PSAIM,8,-3.803847774855892,-6.34610839562249e-05,0.019587638824151585,0.05775181436911225,0.004991231486201286,0.9137601485433986,
4.218576388888889,14.010416666666666,40.25,0.5657552083333334,0.23958333333333334,96.0,23.0,reward_corruption_online_adaptation,clean,clean,heuristic_sjf_bestfit,SJF best-fit heuristic,9,0.0,,,,,,
4.218576388888889,14.010416666666666,40.25,0.5657552083333334,0.23958333333333334,96.0,23.0,reward_corruption_online_adaptation,reward_corruption_online,high,heuristic_sjf_bestfit,SJF best-fit heuristic,9,0.0,,,,,,
4.641145833333334,17.84375,85.0,0.4876302083333333,0.2708333333333333,96.0,26.0,reward_corruption_online_adaptation,clean,clean,deeprm_inspired_pg,PG proxy,9,0.0,,,,,,
4.815256076388889,18.55078125,85.0,0.46525065104166663,0.29427083333333337,96.0,28.25,reward_corruption_online_adaptation,reward_corruption_online,high,deeprm_inspired_pg,PG proxy,9,3.7514495193206776,,,,,,1.231612667441368
3.584939236111111,13.236979166666666,73.9375,0.5670572916666667,0.20182291666666666,96.0,19.375,reward_corruption_online_adaptation,clean,clean,plain_dqn,DQN,9,0.0,,,,,,
3.8737630208333336,13.602864583333332,72.78125,0.5689290364583333,0.21354166666666666,96.0,20.5,reward_corruption_online_adaptation,reward_corruption_online,high,plain_dqn,DQN,9,8.056588011671137,,,,,,
3.377105034722222,12.770833333333332,73.5,0.56884765625,0.19791666666666666,96.0,19.0,reward_corruption_online_adaptation,clean,clean,dqn_rnd,DQN+RND,9,0.0,0.0,,,,,
3.7210720486111106,13.450520833333332,72.53125,0.5646158854166667,0.2109375,96.0,20.25,reward_corruption_online_adaptation,reward_corruption_online,high,dqn_rnd,DQN+RND,9,10.185262535584158,0.0,,,,,
3.602864583333333,13.598958333333334,73.25,0.5487467447916667,0.22005208333333331,96.0,21.125,reward_corruption_online_adaptation,clean,clean,psaim_lite,Simplified PSAIM,9,0.0,0.03430660255807937,0.039805719043518636,0.04581744410097599,0.0,0.8592618553272469,
3.600455729166667,13.13671875,70.71875,0.5641276041666667,0.20833333333333331,96.0,20.0,reward_corruption_online_adaptation,reward_corruption_online,high,psaim_lite,Simplified PSAIM,9,-0.06685941452835857,0.01847346033473092,0.0329234757117298,0.05936385039240122,0.0031376113183796406,0.8920067058358254,
